"","word","sentiment"
"7540","leisure","trust"
"7541","leisurely","positive"
"7542","lemma","positive"
"7543","lemon","disgust"
"7544","lemon","negative"
"7545","lender","trust"
"7546","lenient","positive"
"7547","leprosy","disgust"
"7548","leprosy","fear"
"7549","leprosy","negative"
"7550","leprosy","sadness"
"7551","lessen","anticipation"
"7552","lessen","negative"
"7553","lesser","disgust"
"7554","lesser","negative"
"7555","lesson","anticipation"
"7556","lesson","positive"
"7557","lesson","trust"
"7558","lethal","disgust"
"7559","lethal","fear"
"7560","lethal","negative"
"7561","lethal","sadness"
"7562","lethargy","negative"
"7563","lethargy","sadness"
"7564","letter","anticipation"
"7565","lettered","anticipation"
"7566","lettered","positive"
"7567","lettered","trust"
"7568","leukemia","anger"
"7569","leukemia","fear"
"7570","leukemia","negative"
"7571","leukemia","sadness"
"7572","levee","trust"
"7573","level","positive"
"7574","level","trust"
"7575","leverage","positive"
"7576","levy","negative"
"7577","lewd","disgust"
"7578","lewd","negative"
"7579","liaison","negative"
"7580","liar","disgust"
"7581","liar","negative"
"7582","libel","anger"
"7583","libel","fear"
"7584","libel","negative"
"7585","libel","trust"
"7586","liberal","negative"
"7587","liberal","positive"
"7588","liberate","anger"
"7589","liberate","anticipation"
"7590","liberate","joy"
"7591","liberate","positive"
"7592","liberate","surprise"
"7593","liberate","trust"
"7594","liberation","anticipation"
"7595","liberation","joy"
"7596","liberation","positive"
"7597","liberation","surprise"
"7598","liberty","anticipation"
"7599","liberty","joy"
"7600","liberty","positive"
"7601","liberty","surprise"
"7602","liberty","trust"
"7603","library","positive"
"7604","lick","disgust"
"7605","lick","negative"
"7606","lie","anger"
"7607","lie","disgust"
"7608","lie","negative"
"7609","lie","sadness"
"7610","lieutenant","trust"
"7611","lifeblood","positive"
"7612","lifeless","fear"
"7613","lifeless","negative"
"7614","lifeless","sadness"
"7615","lighthouse","positive"
"7616","lightning","anger"
"7617","lightning","fear"
"7618","lightning","surprise"
"7619","liking","joy"
"7620","liking","positive"
"7621","liking","trust"
"7622","limited","anger"
"7623","limited","negative"
"7624","limited","sadness"
"7625","limp","negative"
"7626","lines","fear"
"7627","linger","anticipation"
"7628","linguist","positive"
"7629","linguist","trust"
"7630","lint","negative"
"7631","lion","fear"
"7632","lion","positive"
"7633","liquor","anger"
"7634","liquor","joy"
"7635","liquor","negative"
"7636","liquor","sadness"
"7637","listless","negative"
"7638","listless","sadness"
"7639","lithe","positive"
"7640","litigant","negative"
"7641","litigate","anger"
"7642","litigate","anticipation"
"7643","litigate","disgust"
"7644","litigate","fear"
"7645","litigate","negative"
"7646","litigate","sadness"
"7647","litigation","negative"
"7648","litigious","anger"
"7649","litigious","disgust"
"7650","litigious","negative"
"7651","litter","negative"
"7652","livid","anger"
"7653","livid","disgust"
"7654","livid","negative"
"7655","loaf","negative"
"7656","loafer","negative"
"7657","loath","anger"
"7658","loath","negative"
"7659","loathe","anger"
"7660","loathe","disgust"
"7661","loathe","negative"
"7662","loathing","disgust"
"7663","loathing","negative"
"7664","loathsome","anger"
"7665","loathsome","disgust"
"7666","loathsome","negative"
"7667","lobbyist","negative"
"7668","localize","anticipation"
"7669","lockup","fear"
"7670","lockup","negative"
"7671","lockup","sadness"
"7672","locust","fear"
"7673","locust","negative"
"7674","lodging","trust"
"7675","lofty","negative"
"7676","logical","positive"
"7677","lone","sadness"
"7678","loneliness","fear"
"7679","loneliness","negative"
"7680","loneliness","sadness"
"7681","lonely","anger"
"7682","lonely","disgust"
"7683","lonely","fear"
"7684","lonely","negative"
"7685","lonely","sadness"
"7686","lonesome","negative"
"7687","lonesome","sadness"
"7688","long","anticipation"
"7689","longevity","positive"
"7690","longing","anticipation"
"7691","longing","sadness"
"7692","loo","disgust"
"7693","loo","negative"
"7694","loom","anticipation"
"7695","loom","fear"
"7696","loom","negative"
"7697","loon","disgust"
"7698","loon","negative"
"7699","loony","negative"
"7700","loot","negative"
"7701","lord","disgust"
"7702","lord","negative"
"7703","lord","positive"
"7704","lord","trust"
"7705","lordship","positive"
"7706","lose","anger"
"7707","lose","disgust"
"7708","lose","fear"
"7709","lose","negative"
"7710","lose","sadness"
"7711","lose","surprise"
"7712","losing","anger"
"7713","losing","negative"
"7714","losing","sadness"
"7715","loss","anger"
"7716","loss","fear"
"7717","loss","negative"
"7718","loss","sadness"
"7719","lost","negative"
"7720","lost","sadness"
"7721","lottery","anticipation"
"7722","loudness","anger"
"7723","loudness","negative"
"7724","lounge","negative"
"7725","louse","disgust"
"7726","louse","negative"
"7727","lovable","joy"
"7728","lovable","positive"
"7729","lovable","trust"
"7730","love","joy"
"7731","love","positive"
"7732","lovely","anticipation"
"7733","lovely","joy"
"7734","lovely","positive"
"7735","lovely","sadness"
"7736","lovely","surprise"
"7737","lovely","trust"
"7738","lovemaking","joy"
"7739","lovemaking","positive"
"7740","lovemaking","trust"
"7741","lover","anticipation"
"7742","lover","joy"
"7743","lover","positive"
"7744","lover","trust"
"7745","loving","joy"
"7746","loving","positive"
"7747","loving","trust"
"7748","lower","negative"
"7749","lower","sadness"
"7750","lowering","negative"
"7751","lowest","negative"
"7752","lowest","sadness"
"7753","lowlands","negative"
"7754","lowly","negative"
"7755","lowly","sadness"
"7756","loyal","fear"
"7757","loyal","joy"
"7758","loyal","positive"
"7759","loyal","surprise"
"7760","loyal","trust"
"7761","loyalty","positive"
"7762","loyalty","trust"
"7763","luck","anticipation"
"7764","luck","joy"
"7765","luck","positive"
"7766","luck","surprise"
"7767","lucky","joy"
"7768","lucky","positive"
"7769","lucky","surprise"
"7770","ludicrous","negative"
"7771","lull","anticipation"
"7772","lumbering","negative"
"7773","lump","negative"
"7774","lumpy","disgust"
"7775","lumpy","negative"
"7776","lunacy","anger"
"7777","lunacy","disgust"
"7778","lunacy","fear"
"7779","lunacy","negative"
"7780","lunacy","sadness"
"7781","lunatic","anger"
"7782","lunatic","disgust"
"7783","lunatic","fear"
"7784","lunatic","negative"
"7785","lunge","surprise"
"7786","lurch","negative"
"7787","lure","negative"
"7788","lurid","disgust"
"7789","lurid","negative"
"7790","lurk","negative"
"7791","lurking","negative"
"7792","luscious","anticipation"
"7793","luscious","joy"
"7794","luscious","positive"
"7795","lush","disgust"
"7796","lush","negative"
"7797","lush","sadness"
"7798","lust","anticipation"
"7799","lust","negative"
"7800","luster","joy"
"7801","luster","positive"
"7802","lustful","negative"
"7803","lustrous","positive"
"7804","lusty","disgust"
"7805","luxuriant","positive"
"7806","luxurious","joy"
"7807","luxurious","positive"
"7808","luxury","joy"
"7809","luxury","positive"
"7810","lying","anger"
"7811","lying","disgust"
"7812","lying","negative"
"7813","lynch","anger"
"7814","lynch","disgust"
"7815","lynch","fear"
"7816","lynch","negative"
"7817","lynch","sadness"
"7818","lyre","joy"
"7819","lyre","positive"
"7820","lyrical","joy"
"7821","lyrical","positive"
"7822","mace","fear"
"7823","mace","negative"
"7824","machine","trust"
"7825","mad","anger"
"7826","mad","disgust"
"7827","mad","fear"
"7828","mad","negative"
"7829","mad","sadness"
"7830","madden","anger"
"7831","madden","fear"
"7832","madden","negative"
"7833","madman","anger"
"7834","madman","fear"
"7835","madman","negative"
"7836","madness","anger"
"7837","madness","fear"
"7838","madness","negative"
"7839","mafia","fear"
"7840","mafia","negative"
"7841","mage","fear"
"7842","maggot","disgust"
"7843","maggot","negative"
"7844","magical","anticipation"
"7845","magical","joy"
"7846","magical","positive"
"7847","magical","surprise"
"7848","magician","surprise"
"7849","magnet","positive"
"7850","magnet","trust"
"7851","magnetism","positive"
"7852","magnetite","positive"
"7853","magnificence","anticipation"
"7854","magnificence","joy"
"7855","magnificence","positive"
"7856","magnificence","trust"
"7857","magnificent","anticipation"
"7858","magnificent","joy"
"7859","magnificent","positive"
"7860","magnificent","surprise"
"7861","magnificent","trust"
"7862","maiden","positive"
"7863","mail","anticipation"
"7864","main","positive"
"7865","mainstay","positive"
"7866","mainstay","trust"
"7867","maintenance","trust"
"7868","majestic","anticipation"
"7869","majestic","joy"
"7870","majestic","positive"
"7871","majestic","surprise"
"7872","majestic","trust"
"7873","majesty","positive"
"7874","majesty","trust"
"7875","major","positive"
"7876","majority","joy"
"7877","majority","positive"
"7878","majority","trust"
"7879","makeshift","negative"
"7880","malady","negative"
"7881","malaise","negative"
"7882","malaise","sadness"
"7883","malaria","disgust"
"7884","malaria","fear"
"7885","malaria","negative"
"7886","malaria","sadness"
"7887","malevolent","anger"
"7888","malevolent","disgust"
"7889","malevolent","fear"
"7890","malevolent","negative"
"7891","malevolent","sadness"
"7892","malfeasance","disgust"
"7893","malfeasance","negative"
"7894","malformation","negative"
"7895","malice","anger"
"7896","malice","fear"
"7897","malice","negative"
"7898","malicious","anger"
"7899","malicious","disgust"
"7900","malicious","fear"
"7901","malicious","negative"
"7902","malicious","sadness"
"7903","malign","anger"
"7904","malign","disgust"
"7905","malign","negative"
"7906","malignancy","fear"
"7907","malignancy","negative"
"7908","malignancy","sadness"
"7909","malignant","anger"
"7910","malignant","fear"
"7911","malignant","negative"
"7912","malpractice","anger"
"7913","malpractice","negative"
"7914","mamma","trust"
"7915","manage","positive"
"7916","manage","trust"
"7917","management","positive"
"7918","management","trust"
"7919","mandamus","fear"
"7920","mandamus","negative"
"7921","mandarin","positive"
"7922","mandarin","trust"
"7923","mange","disgust"
"7924","mange","fear"
"7925","mange","negative"
"7926","mangle","anger"
"7927","mangle","disgust"
"7928","mangle","fear"
"7929","mangle","negative"
"7930","mangle","sadness"
"7931","manhood","positive"
"7932","mania","negative"
"7933","maniac","anger"
"7934","maniac","fear"
"7935","maniac","negative"
"7936","maniacal","negative"
"7937","manifestation","fear"
"7938","manifested","positive"
"7939","manipulate","negative"
"7940","manipulation","anger"
"7941","manipulation","fear"
"7942","manipulation","negative"
"7943","manly","positive"
"7944","manna","positive"
"7945","mannered","positive"
"7946","manners","positive"
"7947","manslaughter","anger"
"7948","manslaughter","disgust"
"7949","manslaughter","fear"
"7950","manslaughter","negative"
"7951","manslaughter","sadness"
"7952","manslaughter","surprise"
"7953","manual","trust"
"7954","manufacturer","positive"
"7955","manure","disgust"
"7956","manure","negative"
"7957","mar","negative"
"7958","march","positive"
"7959","margin","negative"
"7960","margin","sadness"
"7961","marine","trust"
"7962","marked","positive"
"7963","marketable","positive"
"7964","maroon","negative"
"7965","marquis","positive"
"7966","marriage","anticipation"
"7967","marriage","joy"
"7968","marriage","positive"
"7969","marriage","trust"
"7970","marrow","joy"
"7971","marrow","positive"
"7972","marrow","trust"
"7973","marry","anticipation"
"7974","marry","fear"
"7975","marry","joy"
"7976","marry","positive"
"7977","marry","surprise"
"7978","marry","trust"
"7979","marshal","positive"
"7980","marshal","trust"
"7981","martial","anger"
"7982","martingale","negative"
"7983","martyr","fear"
"7984","martyr","negative"
"7985","martyr","sadness"
"7986","martyrdom","fear"
"7987","martyrdom","negative"
"7988","martyrdom","sadness"
"7989","marvel","positive"
"7990","marvel","surprise"
"7991","marvelous","joy"
"7992","marvelous","positive"
"7993","marvelously","joy"
"7994","marvelously","positive"
"7995","masculine","positive"
"7996","masochism","anger"
"7997","masochism","disgust"
"7998","masochism","fear"
"7999","masochism","negative"
"8000","massacre","anger"
"8001","massacre","disgust"
"8002","massacre","fear"
"8003","massacre","negative"
"8004","massacre","sadness"
"8005","massage","joy"
"8006","massage","positive"
"8007","master","positive"
"8008","masterpiece","joy"
"8009","masterpiece","positive"
"8010","mastery","anger"
"8011","mastery","joy"
"8012","mastery","positive"
"8013","mastery","trust"
"8014","matchmaker","anticipation"
"8015","mate","positive"
"8016","mate","trust"
"8017","materialism","negative"
"8018","materialist","disgust"
"8019","materialist","negative"
"8020","maternal","anticipation"
"8021","maternal","negative"
"8022","maternal","positive"
"8023","mathematical","trust"
"8024","matrimony","anticipation"
"8025","matrimony","joy"
"8026","matrimony","positive"
"8027","matrimony","trust"
"8028","matron","positive"
"8029","matron","trust"
"8030","mausoleum","sadness"
"8031","maxim","trust"
